code_postal,code_insee,nom_commune
65250,65190,Gazave
65320,65189,Gayan
65370,65186,Gaudent
65670,65187,Gaussan
65330,65184,Galez
65320,65185,Gardères
65330,65183,Galan
65400,65182,Gaillagos
65190,65181,Fréchou-Fréchet
65240,65180,Fréchet-Aure
65130,65179,Fréchendets
65220,65178,Fréchède
65220,65177,Fontrailles
65560,65176,Ferrières
65370,65175,Ferrère
65700,65174,Estirac
65170,65172,Estensan
65240,65171,Estarvielle
65220,65170,Estampures
65120,65173,Esterre
65400,65169,Estaing
65120,65168,Esquièze-Sère
65130,65167,Espieilh
65100,65164,Escoubès-Pouts
65130,65166,Espèche
65130,65163,Escots
65130,65165,Esparros
65130,65162,Esconnets
65500,65160,Escaunets
65140,65161,Escondeaux
65250,65159,Escala
65170,65157,Ens
65350,65156,Dours
65370,65158,Esbareich
65230,65155,Devèze
65350,65153,Coussan
65370,65154,Créchets
65350,65151,Collongues
65300,65150,Clarens
65190,65149,Clarac
65230,65148,Cizos
65200,65147,Cieutat
65120,65145,Chèze
65100,65144,Cheust
65800,65146,Chis
65130,65143,Chelle-Spou
65590,65140,Cazaux-Debat
65350,65142,Chelle-Debat
65240,65141,Cazaux-Fréchet-Anéran-Camors
65370,65139,Cazarilh
65110,65138,Cauterets
65230,65136,Caubous
65700,65137,Caussade-Rivière
65130,65135,Castillon
65230,65134,Casterets
65350,65133,Castéra-Lou
65190,65132,Castéra-Lanusse
65700,65130,Castelnau-Rivière-Basse
65350,65131,Castelvieilh
65230,65129,Castelnau-Magnoac
65330,65128,Castelbajac
65170,65124,Camparan
65300,65125,Campistrous
65230,65126,Campuzan
65130,65127,Capvern
65710,65123,Campan
65500,65121,Camalès
65190,65120,Calavanté
65190,65118,Caharet
65170,65117,Cadeilhan-Trachère
65500,65119,Caixon
65240,65116,Cadéac
65350,65115,Cabanac
65140,65114,Buzon
65190,65113,Burg
65130,65111,Bulan
65400,65112,Bun
65370,65109,Bramevaque
65220,65110,Bugard
65460,65108,Bours
65100,65107,Bourréac
65170,65106,Bourisp
65130,65105,Bourg-de-Bigorre
65350,65104,Boulin
65350,65103,Bouilh-Péreuilh
65140,65102,Bouilh-Devant
65190,65101,Bordes
65590,65099,Bordères-Louron
65320,65100,Bordères-sur-l'Échez
65400,65098,Boô-Silhen
65330,65097,Bonrepos
65130,65096,Bonnemazon
65220,65095,Bonnefont
65150,65093,Bize
65150,65094,Bizous
65410,65092,Beyrède-Jumet-Camous
65130,65091,Bettes
65230,65090,Betpouy
65230,65088,Betbèze
65120,65089,Betpouey
65370,65087,Bertren
65190,65086,Bernadets-Dessus
65220,65085,Bernadets-Debat
65100,65082,Berbérust-Lias
65360,65083,Bernac-Debat
65360,65084,Bernac-Dessus
65130,65081,Benqué-Molère
65380,65080,Bénac
65190,65079,Bégole
65250,65076,Bazus-Neste
65400,65077,Beaucens
65710,65078,Beaudéan
65170,65075,Bazus-Aure
65670,65074,Bazordan
65140,65073,Bazillac
65130,65071,Batsère
65460,65072,Bazet
65100,65070,Bartrès
65250,65069,La Barthe-de-Neste
65230,65068,Barthe
65380,65067,Barry
65240,65066,Barrancoueu
65100,65065,Barlest
65240,65064,Bareilles
65360,65063,Barbazan-Dessus
65690,65062,Barbazan-Debat
65140,65061,Barbachen
65200,65060,Banios
65200,65059,Bagnères-de-Bigorre
65710,65059,Bagnères-de-Bigorre
65380,65057,Azereix
65170,65058,Azet
65400,65056,Ayzac-Ost
65370,65053,Aveux
65380,65052,Averan
65400,65055,Ayros-Arbouix
65130,65054,Avezac-Prat-Lahitte
65240,65050,Avajan
65660,65051,Aventignan
65700,65049,Auriébat
65390,65048,Aurensan
65240,65046,Aulon
65400,65045,Aucun
65800,65047,Aureilhan
65350,65044,Aubarède
65200,65043,Astugue
65240,65039,Aspin-Aure
65200,65042,Asté
65130,65041,Asque
65100,65040,Aspin-en-Lavedan
65100,65038,Artigues
65130,65037,Artiguemy
65130,65034,Arrodets
65400,65036,Artalens-Souin
65500,65035,Artagnan
65100,65033,Arrodets-ez-Angles
65400,65032,Arrens-Marsous
65240,65031,Arreau
65230,65026,Aries-Espénan
65400,65029,Arras-en-Lavedan
65670,65028,Arné
65200,65024,Argelès-Bagnères
65240,65023,Ardengost
65400,65022,Arcizans-Dessus
65400,65025,Argelès-Gazost
65400,65021,Arcizans-Avant
65100,65020,Arcizac-ez-Angles
65360,65019,Arcizac-Adour
65220,65015,Antin
65200,65016,Antist
65170,65017,Aragnouet
65560,65018,Arbéost
65370,65014,Antichan
65140,65013,Ansost
65370,65012,Anla
65100,65011,Les Angles
65690,65010,Angos
65150,65009,Anères
65390,65007,Andrest
65440,65006,Ancizan
65360,65005,Allier
66480,66001,L'Albère
66200,66002,Alénya
66110,66003,Amélie-les-Bains-Palalda
66210,66004,Les Angles
66730,66234,Le Vivier
66220,66232,Vira
66490,66233,Vivès
66600,66231,Vingrau
66320,66230,Vinça
66610,66228,Villeneuve-la-Rivière
66180,66227,Villeneuve-de-la-Raho
66300,66226,Villemolaque
66500,66223,Villefranche-de-Conflent
66410,66224,Villelongue-de-la-Salanque
66740,66225,Villelongue-dels-Monts
66340,66220,Valcebollère
66320,66221,Valmanya
66500,66219,Urbanya
66820,66222,Vernet-les-Bains
66760,66218,Ur
66300,66217,Trouillas
66220,66216,Trilla
66300,66214,Tresserre
66130,66215,Trévillach
66440,66212,Torreilles
66350,66213,Toulouges
66300,66211,Tordères
66360,66209,Thuès-Entre-Valls
66200,66208,Théza
66300,66207,Terrats
66300,66210,Thuir
66230,66206,Le Tech
66500,66204,Taurinya
66720,66205,Tautavel
66110,66203,Taulis
66120,66202,Targasonne
66320,66201,Tarerach
66360,66197,Souanyas
66730,66198,Sournia
66400,66199,Taillet
66690,66196,Sorède
66270,66195,Le Soler
66230,66194,Serralongue
66360,66193,Serdinya
66210,66192,Sauto
66360,66191,Sansa
66600,66190,Salses-le-Château
66280,66189,Saleilles
66210,66188,Saint-Pierre-dels-Forcats
66220,66187,Saint-Paul-de-Fenouillet
66220,66184,Saint-Martin-de-Fenouillet
66130,66185,Saint-Michel-de-Llotes
66110,66183,Saint-Marsal
66570,66186,Saint-Nazaire
66470,66182,Sainte-Marie-la-Mer
66800,66181,Sainte-Léocadie
66260,66179,Saint-Laurent-de-Cerdans
66300,66177,Saint-Jean-Lasseille
66490,66178,Saint-Jean-Pla-de-Corts
66250,66180,Saint-Laurent-de-la-Salanque
66170,66173,Saint-Féliu-d'Amont
66510,66176,Saint-Hippolyte
66170,66174,Saint-Féliu-d'Avall
66740,66175,Saint-Génis-des-Fontaines
66300,66170,Sainte-Colombe-de-la-Commanderie
66220,66169,Saint-Arnac
66240,66172,Saint-Estève
66750,66171,Saint-Cyprien
66690,66168,Saint-André
66800,66167,Saillagouse
66360,66166,Sahorre
66320,66162,Rigarda
66320,66165,Rodès
66600,66164,Rivesaltes
66500,66161,Ria-Sirach
66360,66157,Railleu
66400,66160,Reynès
66210,66159,Réal
66720,66158,Rasiguères
66730,66156,Rabouillet
66130,66153,Prunet-et-Belpuig
66360,66155,Py
66210,66154,Puyvalador
66220,66152,Prugnanes
66730,66151,Prats-de-Sournia
66230,66150,Prats-de-Mollo-la-Preste
66760,66147,Porté-Puymorens
66660,66148,Port-Vendres
66500,66149,Prades
66760,66146,Porta
66300,66145,Ponteilla
66720,66143,Planèzes
66210,66142,Planès
66450,66144,Pollestres
66380,66141,Pia
66370,66140,Pézilla-la-Rivière
66730,66139,Pézilla-de-Conflent
66480,66137,Le Perthus
66300,66134,Passa
66600,66138,Peyrestortes
66000,66136,Perpignan
66100,66136,Perpignan
66690,66133,Palau-del-Vidre
66340,66130,Osséja
66340,66132,Palau-de-Cerdagne
66360,66128,Oreilla
66560,66129,Ortaffa
66600,66127,Opoul-Périllos
66400,66126,Oms
66360,66125,Olette
66500,66122,Nohèdes
66360,66123,Nyer
66120,66124,Font-Romeu-Odeillo-Via
66170,66121,Néfiach
66340,66120,Nahuja
66500,66119,Mosset
66720,66118,Montner
66740,66115,Montesquieu-des-Albères
66150,66116,Montferrer
66210,66117,Mont-Louis
66200,66114,Montescot
66110,66113,Montbolo
66300,66112,Montauriol
66130,66111,Montalba-le-Château
66500,66109,Molitg-les-Bains
66460,66107,Maury
66170,66108,Millas
66210,66105,Matemale
66480,66106,Maureillas-las-Illas
66500,66104,Los Masos
66360,66102,Mantet
66320,66103,Marquixanes
66300,66101,Llupia
66800,66100,Llo
66300,66099,Llauro
66210,66098,La Llagonne
66220,66097,Lesquerde
66720,66096,Latour-de-France
66760,66095,Latour-de-Carol
66200,66094,Latour-Bas-Elne
66740,66093,Laroque-des-Albères
66720,66092,Lansac
66230,66091,Lamanère
66360,66090,Jujols
66320,66086,Glorianes
66320,66089,Joch
66130,66088,Ille-sur-Têt
66820,66085,Fuilla
66300,66084,Fourques
66220,66083,Fosse
66210,66082,Formiguères
66320,66079,Finestret
66360,66080,Fontpédrouse
66210,66081,Fontrabiouse
66220,66077,Fenouillet
66820,66078,Fillols
66730,66076,Feilluns
66800,66075,Eyne
66500,66074,Eus
66320,66073,Estoher
66800,66072,Estavar
66320,66070,Espira-de-Conflent
66360,66068,Escaro
66310,66071,Estagel
66600,66069,Espira-de-l'Agly
66800,66067,Err
66760,66066,Enveitg
66120,66064,Égat
66480,66063,Les Cluses
66760,66062,Dorres
66200,66065,Elne
66260,66061,Coustouges
66820,66057,Corneilla-de-Conflent
66150,66060,Corsavy
66550,66058,Corneilla-la-Rivière
66200,66059,Corneilla-del-Vercol
66130,66056,Corbère-les-Cabanes
66500,66054,Conat
66130,66055,Corbère
66500,66052,Codalet
66190,66053,Collioure
66500,66051,Clara-Villerach
66530,66050,Claira
66360,66047,Caudiès-de-Conflent
66290,66048,Cerbère
66400,66049,Céret
66220,66046,Caudiès-de-Fenouillèdes
66500,66045,Catllar
66820,66043,Casteil
66300,66044,Castelnou
66600,66041,Cases-de-Pène
66720,66042,Cassagnes
66130,66040,Casefabre
66720,66039,Caramany
66360,66036,Canaveilles
66730,66035,Campoussy
66680,66038,Canohès
66140,66037,Canet-en-Roussillon
66500,66034,Campôme
66300,66033,Camélas
66400,66032,Calmeilles
66600,66030,Calce
66300,66029,Caixas
66330,66028,Cabestany
66210,66027,La Cabanasse
66620,66026,Brouilla
66130,66022,Boule-d'Amont
66130,66023,Bouleternère
66760,66025,Bourg-Madame
66160,66024,Le Boulou
66430,66021,Bompas
66720,66019,Bélesta
66110,66018,La Bastide
66210,66020,Bolquère
66420,66017,Le Barcarès
66650,66016,Banyuls-sur-Mer
66300,66015,Banyuls-dels-Aspres
66320,66013,Baillestavy
66390,66014,Baixas
66540,66012,Baho
66670,66011,Bages
66360,66010,Ayguatébia-Talau
66320,66007,Arboussols
66150,66009,Arles-sur-Tech
66220,66006,Ansignan
66700,66008,Argelès-sur-Mer
66760,66005,Angoustrine-Villeneuve-des-Escaldes
67204,67001,Achenheim
67320,67002,Adamswiller
67220,67003,Albé
67440,67004,Sommerau
67310,67004,Sommerau
67290,67559,Zittersheim
67110,67558,Zinswiller
67140,67557,Zellwiller
67310,67556,Zeinheim
67310,67555,Zehnacker
67120,67554,Wolxheim
67700,67553,Wolschheim
67260,67552,Wolfskirchen
67202,67551,Wolfisheim
67360,67550,Wœrth
67370,67548,Wiwersheim
67670,67546,Wittersheim
67820,67547,Wittisheim
67230,67545,Witternheim
67130,67543,Wisches
67370,67542,Wintzenheim-Kochersberg
67470,67541,Wintzenbach
67160,67544,Wissembourg
67590,67540,Wintershouse
67110,67536,Windstein
67510,67537,Wingen
67290,67538,Wingen-sur-Moder
67170,67539,Wingersheim les Quatre Bans
67270,67539,Wingersheim les Quatre Bans
67290,67535,Wimmenau
67270,67534,Wilwisheim
67130,67531,Wildersbach
67370,67532,Willgottheim
67270,67530,Wickersheim-Wilshausen
67720,67529,Weyersheim
67320,67528,Weyer
67440,67527,Westhouse-Marmoutier
67310,67525,Westhoffen
67230,67526,Westhouse
67340,67524,Weiterswiller
67500,67523,Weitbruch
67290,67522,Weislingen
67340,67521,Weinbourg
67610,67519,La Wantzenau
67310,67520,Wasselonne
67520,67517,Wangen
67670,67516,Waltenheim-sur-Zorn
67130,67513,Waldersbach
67700,67515,Waldolwisheim
67360,67511,Walbourg
67430,67514,Waldhambach
67290,67509,Volksberg
67430,67508,Vœllerdingen
67170,67510,Wahlenheim
67220,67507,Villé
67730,67505,La Vancelle
67550,67506,Vendenheim
67330,67503,Uttwiller
67210,67504,Valff
67110,67502,Uttenhoffen
67150,67501,Uttenheim
67280,67500,Urmatt
67350,67498,Uhrwiller
67220,67499,Urbeis
67350,67497,Uhlwiller
67470,67494,Trimbach
67220,67493,Triembach-au-Val
67310,67492,Traenheim
67370,67495,Truchtersheim
67290,67491,Tieffenbach
67220,67490,Thanvillé
67440,67489,Thal-Marmoutier
67920,67486,Sundhouse
67320,67488,Thal-Drulingen
67250,67487,Surbourg
67370,67485,Stutzheim-Offenheim
67250,67484,Stundwiller
67290,67483,Struth
67140,67481,Stotzheim
67000,67482,Strasbourg
67100,67482,Strasbourg
67200,67482,Strasbourg
67190,67480,Still
67160,67479,Steinseltz
67790,67478,Steinbourg
67220,67477,Steige
67770,67476,Stattmatten
67340,67475,Sparsbach
67250,67474,Soultz-sous-Forêts
67120,67473,Soultz-les-Bains
67620,67472,Soufflenheim
67130,67470,Solbach
67460,67471,Souffelweyersheim
67260,67468,Siltzheim
67320,67467,Siewiller
67160,67466,Siegen
67230,67464,Sermersheim
67770,67465,Sessenheim
67470,67463,Seltz
67600,67462,Sélestat
67390,67461,Schwobsheim
67440,67459,Schwenheim
67260,67456,Schopperten
67270,67460,Schwindratzheim
67590,67458,Schweighouse-sur-Moder
67250,67455,Schœnenbourg
67320,67454,Schœnbourg
67390,67453,Schœnau
67160,67451,Schleithal
67240,67450,Schirrhoffen
67370,67452,Schnersheim
67240,67449,Schirrhein
67130,67448,Schirmeck
67340,67446,Schillersdorf
67300,67447,Schiltigheim
67270,67444,Scherlenheim
67630,67443,Scheibenhard
67310,67442,Scharrachbergheim-Irmstett
67750,67445,Scherwiller
67350,67441,Schalkendorf
67470,67440,Schaffhouse-près-Seltz
67150,67438,Schaeffersheim
67420,67436,Saulxures
67260,67435,Sarrewerden
67700,67437,Saverne
67260,67434,Sarre-Union
67230,67433,Sand
67160,67432,Salmbach
67140,67429,Saint-Pierre
67220,67430,Saint-Pierre-Bois
67220,67427,Saint-Maurice
67220,67426,Saint-Martin
67530,67428,Saint-Nabor
67700,67425,Saint-Jean-Saverne
67420,67424,Saint-Blaise-la-Roche
67270,67423,Saessolsheim
67420,67421,Saales
67390,67422,Saasenheim
67130,67420,Russ
67170,67417,Rottelsheim
67160,67416,Rott
67480,67418,Rountzenheim-Auenheim
67290,67413,Rosteig
67570,67414,Rothau
67230,67412,Rossfeld
67340,67415,Rothbach
67480,67409,Roppenheim
67560,67410,Rosenwiller
67310,67408,Romanswiller
67560,67411,Rosheim
67410,67407,Rohrwiller
67270,67406,Rohr
67690,67404,Rittershoffen
67350,67403,Ringendorf
67480,67405,Rœschwoog
67260,67401,Rimsdorf
67390,67398,Richtolsheim
67160,67400,Riedseltz
67860,67397,Rhinau
67320,67396,Rexingen
67440,67395,Reutenbourg
67340,67392,Reipertswiller
67440,67391,Reinhardsmunster
67250,67394,Retschwiller
67116,67389,Reichstett
67320,67386,Rauwiller
67140,67387,Reichsfeld
67110,67388,Reichshoffen
67430,67385,Ratzwiller
67310,67383,Rangen
67420,67384,Ranrupt
67290,67381,Puberg
67117,67382,Quatzenheim
67490,67380,Printzheim
67250,67379,Preuschdorf
67420,67377,Plaine
67130,67377,Plaine
67320,67373,Pfalzweyer
67370,67375,Pfulgriesheim
67115,67378,Plobsheim
67290,67371,La Petite-Pierre
67290,67370,Petersbach
67350,67372,Val-de-Moder
67320,67369,Ottwiller
67700,67367,Otterswiller
67530,67368,Ottrott
67700,67366,Ottersthal
67540,67365,Ostwald
67150,67364,Osthouse
67990,67363,Osthoffen
67600,67362,Orschwiller
67170,67361,Olwisheim
67390,67360,Ohnenheim
67340,67358,Offwiller
67590,67359,Ohlungen
67170,67359,Ohlungen
67850,67356,Offendorf
67970,67355,Oermingen
67510,67353,Obersteinbach
67330,67352,Obersoultzbach
67520,67354,Odratzheim
67160,67351,Seebach
67250,67349,Oberrœdern
67203,67350,Oberschaeffolsheim
67210,67348,Obernai
67330,67347,Obermodern-Zutzendorf
67160,67346,Oberlauterbach
67160,67344,Oberhoffen-lès-Wissembourg
67240,67345,Oberhoffen-sur-Moder
67205,67343,Oberhausbergen
67280,67342,Oberhaslach
67360,67341,Oberdorf-Spachbach
67110,67340,Oberbronn
67680,67337,Nothalten
67230,67338,Obenheim
67660,67339,Betschdorf
67150,67336,Nordhouse
67330,67333,Niedersoultzbach
67520,67335,Nordheim
67510,67334,Niedersteinbach
67500,67331,Niederschaeffolsheim
67470,67330,Niederrœdern
67210,67329,Niedernai
67350,67328,Niedermodern
67207,67326,Niederhausbergen
67630,67327,Niederlauterbach
67280,67325,Niederhaslach
67220,67320,Neuve-Église
67130,67321,Neuviller-la-Roche
67330,67322,Neuwiller-lès-Saverne
67110,67324,Niederbronn-les-Bains
67480,67319,Neuhaeusel
67220,67317,Neubois
67630,67315,Neewiller-près-Lauterbourg
67130,67314,Natzwiller
67190,67313,Mutzig
67270,67312,Mutzenhouse
67600,67311,Muttersholtz
67600,67310,Mussig
67450,67309,Mundolsheim
67350,67307,Mulhausen
67470,67308,Munchhausen
67130,67306,Muhlbach-sur-Bruche
67350,67304,Morschwiller
67360,67303,Morsbronn-les-Bains
67470,67305,Mothern
67700,67302,Monswiller
67670,67301,Mommenheim
67120,67300,Molsheim
67190,67299,Mollkirch
67170,67298,Mittelschaeffolsheim
67140,67295,Mittelbergheim
67270,67293,Minversheim
67580,67292,Mietesheim
67206,67296,Mittelhausbergen
67580,67291,Mertzwiller
67250,67290,Merkwiller-Pechelbronn
67250,67288,Memmelshoffen
67340,67289,Menchhoffen
67270,67287,Melsheim
67150,67285,Matzenheim
67210,67286,Meistratzheim
67440,67283,Marmoutier
67520,67282,Marlenheim
67700,67279,Maennolsheim
67220,67280,Maisonsgoutte
67430,67278,Mackwiller
67390,67281,Marckolsheim
67390,67277,Mackenheim
67130,67276,Lutzelhouse
67490,67275,Lupstein
67290,67273,Lohr
67440,67272,Lochwiller
67430,67274,Lorentzen
67490,67269,Littenheim
67270,67270,Lixhausen
67250,67271,Lobsann
67640,67268,Lipsheim
67380,67267,Lingolsheim
67150,67266,Limersheim
67340,67265,Lichtenberg
67480,67264,Leutenheim
67580,67260,Laubach
67630,67261,Lauterbourg
67510,67263,Lembach
67700,67258,Landersheim
67360,67259,Langensoultzbach
67220,67255,Lalaye
67250,67254,Kutzenhausen
67250,67257,Lampertsloch
67450,67256,Lampertheim
67520,67253,Kuttolsheim
67170,67249,Krautwiller
67240,67252,Kurtzenhouse
67170,67250,Kriegsheim
67880,67248,Krautergersheim
67120,67247,Kolbsheim
67440,67244,Kleingœft
67230,67246,Kogenheim
67310,67245,Knœrsheim
67330,67242,Kirrwiller
67320,67241,Kirrberg
67600,67239,Kintzheim
67350,67238,Kindwiller
67520,67240,Kirchheim
67840,67237,Kilstett
67230,67233,Kertzfeld
67930,67235,Kesseldorf
67270,67236,Kienheim
67260,67234,Keskastel
67250,67232,Keffenach
67440,67229,Jetterswiller
67480,67231,Kauffenheim
67240,67230,Kaltenhouse
67370,67228,Neugartheim-Ittlenheim
67140,67227,Itterswiller
67117,67226,Ittenheim
67330,67225,Issenhausen
67880,67223,Innenheim
67250,67221,Ingolsheim
67340,67222,Ingwiller
67270,67220,Ingenheim
67640,67217,Ichtratzheim
67270,67215,Huttendorf
67230,67216,Huttenheim
67400,67218,Illkirch-Graffenstaden
67117,67214,Hurtigheim
67250,67213,Hunspach
67810,67212,Holtzheim
67140,67210,Le Hohwald
67310,67208,Hohengœft
67270,67209,Hohfrankenheim
67250,67206,Hoffen
67170,67203,Hochstett
67720,67205,Hœrdt
67800,67204,Hœnheim
67270,67202,Hochfelden
67260,67199,Hinsingen
67290,67198,Hinsbourg
67150,67200,Hipsheim
67320,67201,Hirschland
67150,67197,Hindisheim
67600,67196,Hilsenheim
67390,67195,Hessenheim
67850,67194,Herrlisheim
67260,67191,Herbitzheim
67230,67192,Herbsheim
67440,67190,Hengwiller
67140,67189,Heiligenstein
67190,67188,Heiligenberg
67360,67186,Hegeney
67390,67187,Heidolsheim
67330,67185,Hattmatt
67980,67182,Hangenbieten
67260,67183,Harskirchen
67690,67184,Hatten
67117,67181,Handschuheim
67700,67179,Haegen
67320,67178,Gungwiller
67360,67177,Gunstett
67500,67180,Haguenau
67370,67173,Griesheim-sur-Souffel
67110,67176,Gundershoffen
67110,67174,Gumbrechtshoffen
67190,67167,Grendelbruch
67870,67172,Griesheim-près-Molsheim
67190,67168,Gresswiller
67240,67169,Gries
67350,67166,Grassendorf
67210,67164,Goxwiller
67270,67163,Gougenheim
67130,67165,Grandfontaine
67490,67162,Gottesheim
67700,67161,Gottenhouse
67170,67156,Geudertheim
67320,67159,Gœrlingen
67360,67160,Gœrsdorf
67140,67155,Gertwiller
67270,67153,Geiswiller-Zœbersdorf
67150,67154,Gerstheim
67760,67151,Gambsheim
67118,67152,Geispolsheim
67117,67150,Furdenheim
67290,67148,Frohmuhl
67700,67149,Furchhausen
67860,67146,Friesenheim
67360,67147,Frœschwiller
67490,67145,Friedolsheim
67130,67144,Fouday
67220,67143,Fouchy
67480,67142,Fort-Louis
67580,67141,Forstheim
67117,67138,Fessenheim-le-Bas
67310,67139,Flexbourg
67480,67140,Forstfeld
67640,67137,Fegersheim
67350,67135,Ettendorf
67320,67136,Eywiller
67320,67134,Eschwiller
67320,67133,Eschbourg
67360,67132,Eschbach
67114,67131,Eschau
67150,67130,Erstein
67120,67128,Ernolsheim-Bruche
67330,67129,Ernolsheim-lès-Saverne
67120,67127,Ergersheim
67680,67125,Epfig
67960,67124,Entzheim
67290,67126,Erckartswiller
67350,67123,Engwiller
67390,67121,Elsenheim
67140,67120,Eichhoffen
67550,67119,Eckwersheim
67710,67122,Wangenbourg-Engenthal
67700,67117,Eckartswiller
67201,67118,Eckbolsheim
67600,67116,Ebersmunster
67600,67115,Ebersheim
67470,67113,Eberbach-Seltz
67320,67111,Durstel
67360,67110,Durrenbach
67120,67112,Duttlenheim
67270,67109,Durningen
67120,67108,Duppigheim
67270,67107,Duntzenheim
67410,67106,Drusenheim
67320,67105,Drulingen
67160,67104,Drachenbronn-Birlenbach
67117,67102,Dossenheim-Kochersberg
67120,67101,Dorlisheim
67330,67103,Dossenheim-sur-Zinsel
67170,67100,Donnenheim
67430,67099,Domfessel
67370,67097,Dingsheim
67190,67098,Dinsheim-sur-Bruche
67430,67095,Diemeringen
67440,67096,Dimbsthal
67360,67093,Dieffenbach-lès-Wœrth
67220,67092,Dieffenbach-au-Val
67650,67094,Dieffenthal
67260,67091,Diedendorf
67230,67090,Diebolsheim
67430,67088,Dehlingen
67350,67087,Dauendorf
67490,67089,Dettwiller
67150,67086,Daubensand
67310,67085,Dangolsheim
67650,67084,Dambach-la-Ville
67310,67081,Dahlenheim
67110,67083,Dambach
67770,67082,Dalhunden
67470,67079,Crœttwiller
67120,67080,Dachstein
67310,67078,Crastatt
67310,67077,Cosswiller
67420,67076,Colroy-la-Roche
67160,67074,Cleebourg
67510,67075,Climbach
67430,67072,Butten
67730,67073,Châtenois
67320,67071,Bust
67260,67070,Burbach
67350,67068,Buswiller
67470,67069,Buhl
67130,67066,La Broque
67570,67066,La Broque
67170,67067,Brumath
67112,67065,Breuschwickersheim
67220,67063,Breitenbach
67220,67062,Breitenau
67420,67059,Bourg-Bruche
67140,67060,Bourgheim
67330,67061,Bouxwiller
67330,67057,Bosselshausen
67270,67058,Bossendorf
67150,67054,Bolsenheim
67390,67056,Bootzheim
67390,67053,Bœsenbiesen
67860,67055,Boofzheim
67130,67050,Blancherupt
67530,67052,Bœrsch
67650,67051,Blienschwiller
67113,67049,Blaesheim
67350,67048,Bitschhoffen
67260,67047,Bissert
67340,67044,Bischholtz
67870,67045,Bischoffsheim
67240,67046,Bischwiller
67800,67043,Bischheim
67600,67040,Bindernheim
67170,67039,Bilwisheim
67360,67037,Biblisheim
67720,67038,Bietlenheim
67320,67036,Bettwiller
67170,67035,Berstheim
67140,67032,Bernardvillé
67170,67033,Bernolsheim
67370,67034,Berstett
67310,67030,Bergbieten
67210,67031,Bernardswiller
67320,67029,Berg
67130,67026,Bellefosse
67130,67027,Belmont
67230,67028,Benfeld
67930,67025,Beinheim
67500,67023,Batzendorf
67220,67022,Bassemberg
67140,67021,Barr
67600,67019,Baldenheim
67310,67018,Balbronn
67130,67020,Barembach
67320,67017,Baerendorf
67120,67016,Avolsheim
67320,67013,Asswiller
67250,67012,Aschbach
67390,67011,Artolsheim
67140,67010,Andlau
67120,67008,Altorf
67490,67006,Altenheim
67260,67009,Altwiller
67270,67005,Alteckendorf
68600,68001,Algolsheim
68210,68002,Altenach
68770,68005,Ammerschwihr
68410,68005,Ammerschwihr
68130,68004,Altkirch
68440,68386,Zimmersheim
68720,68384,Zillisheim
68340,68383,Zellenberg
68230,68385,Zimmerbach
68130,68382,Zaessingue
68500,68381,Wuenheim
68600,68379,Wolfgantzen
68480,68380,Wolschwiller
68210,68378,Wolfersdorf
68130,68377,Wittersdorf
68480,68373,Winkel
68920,68374,Wintzenheim
68124,68374,Wintzenheim
68270,68376,Wittenheim
68310,68375,Wittelsheim
68760,68372,Willer-sur-Thur
68820,68370,Wildenstein
68960,68371,Willer
68230,68368,Wihr-au-Val
68320,68367,Widensolen
68320,68366,Wickerschwihr
68920,68365,Wettolsheim
68250,68364,Westhalten
68480,68363,Werentzhouse
68290,68361,Wegscheid
68220,68362,Wentzwiller
68700,68359,Wattwiller
68600,68360,Weckolsheim
68510,68357,Waltenheim
68230,68358,Wasserbourg
68640,68355,Waldighofen
68130,68353,Wahlbach
68230,68354,Walbach
68130,68356,Walheim
68600,68352,Volgelsheim
68600,68351,Vogelgrun
68420,68350,Vœgtlinshoffen
68128,68349,Village-Neuf
68480,68347,Vieux-Ferrette
68320,68345,Urschenheim
68121,68344,Urbès
68800,68348,Vieux-Thann
68700,68342,Uffholtz
68190,68343,Ungersheim
68580,68340,Ueberstrass
68510,68341,Uffheim
68230,68338,Turckheim
68410,68338,Turckheim
68210,68337,Traubach-le-Haut
68210,68336,Traubach-le-Bas
68590,68335,Thannenkirch
68720,68332,Tagolsheim
68280,68331,Sundhoffen
68130,68333,Tagsdorf
68800,68334,Thann
68580,68330,Strueth
68780,68326,Sternenberg
68470,68328,Storckensohn
68510,68327,Stetten
68140,68329,Stosswihr
68640,68325,Steinsoultz
68440,68324,Steinbrunn-le-Haut
68440,68323,Steinbrunn-le-Bas
68700,68322,Steinbach
68850,68321,Staffelfelden
68720,68320,Spechbach
68570,68318,Soultzmatt
68140,68317,Soultzeren
68230,68316,Soultzbach-les-Bains
68780,68313,Soppe-le-Bas
68480,68312,Sondersdorf
68360,68315,Soultz-Haut-Rhin
68380,68311,Sondernach
68510,68309,Sierentz
68290,68307,Sewen
68290,68308,Sickert
68580,68306,Seppois-le-Haut
68580,68305,Seppois-le-Bas
68780,68304,Sentheim
68130,68303,Schwoben
68440,68301,Schlierbach
68520,68302,Schweighouse-Thann
68210,68299,Saint-Ulrich
68160,68298,Sainte-Marie-aux-Mines
68300,68297,Saint-Louis
68390,68300,Sausheim
68590,68296,Saint-Hippolyte
68210,68293,Saint-Cosme
68127,68295,Sainte-Croix-en-Plaine
68160,68294,Sainte-Croix-aux-Mines
68550,68292,Saint-Amarin
68740,68291,Rumersheim-le-Haut
68560,68288,Ruederbach
